"val 0,0
","val 0,1
","val 0,2
","val 0,3
","val 0,4
"
"val 9165,0
","val 9165,1
","val 9165,2
","val 9165,3
","val 9165,4
"
"val 9166,0
","val 9166,1
","val 9166,2
","val 9166,3
","val 9166,4
"
"val 9167,0
","val 9167,1
","val 9167,2
","val 9167,3
","val 9167,4
"
"val 9168,0
","val 9168,1
","val 9168,2
","val 9168,3
","val 9168,4
"
"val 9169,0
","val 9169,1
","val 9169,2
","val 9169,3
","val 9169,4
"
"val 9170,0
","val 9170,1
","val 9170,2
","val 9170,3
","val 9170,4
"
"val 9171,0
","val 9171,1
","val 9171,2
","val 9171,3
","val 9171,4
"
"val 9172,0
","val 9172,1
","val 9172,2
","val 9172,3
","val 9172,4
"
"val 9173,0
","val 9173,1
","val 9173,2
","val 9173,3
","val 9173,4
"
"val 9174,0
","val 9174,1
","val 9174,2
","val 9174,3
","val 9174,4
"
"val 9175,0
","val 9175,1
","val 9175,2
","val 9175,3
","val 9175,4
"
"val 9176,0
","val 9176,1
","val 9176,2
","val 9176,3
","val 9176,4
"
"val 9177,0
","val 9177,1
","val 9177,2
","val 9177,3
","val 9177,4
"
"val 9178,0
","val 9178,1
","val 9178,2
","val 9178,3
","val 9178,4
"
"val 9179,0
","val 9179,1
","val 9179,2
","val 9179,3
","val 9179,4
"
"val 9180,0
","val 9180,1
","val 9180,2
","val 9180,3
","val 9180,4
"
"val 9181,0
","val 9181,1
","val 9181,2
","val 9181,3
","val 9181,4
"
"val 9182,0
","val 9182,1
","val 9182,2
","val 9182,3
","val 9182,4
"
"val 9183,0
","val 9183,1
","val 9183,2
","val 9183,3
","val 9183,4
"
"val 9184,0
","val 9184,1
","val 9184,2
","val 9184,3
","val 9184,4
"
"val 9185,0
","val 9185,1
","val 9185,2
","val 9185,3
","val 9185,4
"
"val 9186,0
","val 9186,1
","val 9186,2
","val 9186,3
","val 9186,4
"
"val 9187,0
","val 9187,1
","val 9187,2
","val 9187,3
","val 9187,4
"
"val 9188,0
","val 9188,1
","val 9188,2
","val 9188,3
","val 9188,4
"
"val 9189,0
","val 9189,1
","val 9189,2
","val 9189,3
","val 9189,4
"
"val 9190,0
","val 9190,1
","val 9190,2
","val 9190,3
","val 9190,4
"
"val 9191,0
","val 9191,1
","val 9191,2
","val 9191,3
","val 9191,4
"
"val 9192,0
","val 9192,1
","val 9192,2
","val 9192,3
","val 9192,4
"
"val 9193,0
","val 9193,1
","val 9193,2
","val 9193,3
","val 9193,4
"
"val 9194,0
","val 9194,1
","val 9194,2
","val 9194,3
","val 9194,4
"
"val 9195,0
","val 9195,1
","val 9195,2
","val 9195,3
","val 9195,4
"
"val 9196,0
","val 9196,1
","val 9196,2
","val 9196,3
","val 9196,4
"
"val 9197,0
","val 9197,1
","val 9197,2
","val 9197,3
","val 9197,4
"
"val 9198,0
","val 9198,1
","val 9198,2
","val 9198,3
","val 9198,4
"
"val 9199,0
","val 9199,1
","val 9199,2
","val 9199,3
","val 9199,4
"
"val 9200,0
","val 9200,1
","val 9200,2
","val 9200,3
","val 9200,4
"
"val 9201,0
","val 9201,1
","val 9201,2
","val 9201,3
","val 9201,4
"
"val 9202,0
","val 9202,1
","val 9202,2
","val 9202,3
","val 9202,4
"
"val 9203,0
","val 9203,1
","val 9203,2
","val 9203,3
","val 9203,4
"
"val 9204,0
","val 9204,1
","val 9204,2
","val 9204,3
","val 9204,4
"
"val 9205,0
","val 9205,1
","val 9205,2
","val 9205,3
","val 9205,4
"
"val 9206,0
","val 9206,1
","val 9206,2
","val 9206,3
","val 9206,4
"
"val 9207,0
","val 9207,1
","val 9207,2
","val 9207,3
","val 9207,4
"
"val 9208,0
","val 9208,1
","val 9208,2
","val 9208,3
","val 9208,4
"
"val 9209,0
","val 9209,1
","val 9209,2
","val 9209,3
","val 9209,4
"
"val 9210,0
","val 9210,1
","val 9210,2
","val 9210,3
","val 9210,4
"
"val 9211,0
","val 9211,1
","val 9211,2
","val 9211,3
","val 9211,4
"
"val 9212,0
","val 9212,1
","val 9212,2
","val 9212,3
","val 9212,4
"
"val 9213,0
","val 9213,1
","val 9213,2
","val 9213,3
","val 9213,4
"
"val 9214,0
","val 9214,1
","val 9214,2
","val 9214,3
","val 9214,4
"
"val 9215,0
","val 9215,1
","val 9215,2
","val 9215,3
","val 9215,4
"
"val 9216,0
","val 9216,1
","val 9216,2
","val 9216,3
","val 9216,4
"
"val 9217,0
","val 9217,1
","val 9217,2
","val 9217,3
","val 9217,4
"
"val 9218,0
","val 9218,1
","val 9218,2
","val 9218,3
","val 9218,4
"
"val 9219,0
","val 9219,1
","val 9219,2
","val 9219,3
","val 9219,4
"
"val 9220,0
","val 9220,1
","val 9220,2
","val 9220,3
","val 9220,4
"
"val 9221,0
","val 9221,1
","val 9221,2
","val 9221,3
","val 9221,4
"
"val 9222,0
","val 9222,1
","val 9222,2
","val 9222,3
","val 9222,4
"
"val 9223,0
","val 9223,1
","val 9223,2
","val 9223,3
","val 9223,4
"
"val 9224,0
","val 9224,1
","val 9224,2
","val 9224,3
","val 9224,4
"
"val 9225,0
","val 9225,1
","val 9225,2
","val 9225,3
","val 9225,4
"
"val 9226,0
","val 9226,1
","val 9226,2
","val 9226,3
","val 9226,4
"
"val 9227,0
","val 9227,1
","val 9227,2
","val 9227,3
","val 9227,4
"
"val 9228,0
","val 9228,1
","val 9228,2
","val 9228,3
","val 9228,4
"
"val 9229,0
","val 9229,1
","val 9229,2
","val 9229,3
","val 9229,4
"
"val 9230,0
","val 9230,1
","val 9230,2
","val 9230,3
","val 9230,4
"
"val 9231,0
","val 9231,1
","val 9231,2
","val 9231,3
","val 9231,4
"
"val 9232,0
","val 9232,1
","val 9232,2
","val 9232,3
","val 9232,4
"
"val 9233,0
","val 9233,1
","val 9233,2
","val 9233,3
","val 9233,4
"
"val 9234,0
","val 9234,1
","val 9234,2
","val 9234,3
","val 9234,4
"
"val 9235,0
","val 9235,1
","val 9235,2
","val 9235,3
","val 9235,4
"
"val 9236,0
","val 9236,1
","val 9236,2
","val 9236,3
","val 9236,4
"
"val 9237,0
","val 9237,1
","val 9237,2
","val 9237,3
","val 9237,4
"
"val 9238,0
","val 9238,1
","val 9238,2
","val 9238,3
","val 9238,4
"
"val 9239,0
","val 9239,1
","val 9239,2
","val 9239,3
","val 9239,4
"
"val 9240,0
","val 9240,1
","val 9240,2
","val 9240,3
","val 9240,4
"
"val 9241,0
","val 9241,1
","val 9241,2
","val 9241,3
","val 9241,4
"
"val 9242,0
","val 9242,1
","val 9242,2
","val 9242,3
","val 9242,4
"
"val 9243,0
","val 9243,1
","val 9243,2
","val 9243,3
","val 9243,4
"
"val 9244,0
","val 9244,1
","val 9244,2
","val 9244,3
","val 9244,4
"
"val 9245,0
","val 9245,1
","val 9245,2
","val 9245,3
","val 9245,4
"
"val 9246,0
","val 9246,1
","val 9246,2
","val 9246,3
","val 9246,4
"
"val 9247,0
","val 9247,1
","val 9247,2
","val 9247,3
","val 9247,4
"
"val 9248,0
","val 9248,1
","val 9248,2
","val 9248,3
","val 9248,4
"
"val 9249,0
","val 9249,1
","val 9249,2
","val 9249,3
","val 9249,4
"
"val 9250,0
","val 9250,1
","val 9250,2
","val 9250,3
","val 9250,4
"
"val 9251,0
","val 9251,1
","val 9251,2
","val 9251,3
","val 9251,4
"
"val 9252,0
","val 9252,1
","val 9252,2
","val 9252,3
","val 9252,4
"
"val 9253,0
","val 9253,1
","val 9253,2
","val 9253,3
","val 9253,4
"
"val 9254,0
","val 9254,1
","val 9254,2
","val 9254,3
","val 9254,4
"
"val 9255,0
","val 9255,1
","val 9255,2
","val 9255,3
","val 9255,4
"
"val 9256,0
","val 9256,1
","val 9256,2
","val 9256,3
","val 9256,4
"
"val 9257,0
","val 9257,1
","val 9257,2
","val 9257,3
","val 9257,4
"
"val 9258,0
","val 9258,1
","val 9258,2
","val 9258,3
","val 9258,4
"
"val 9259,0
","val 9259,1
","val 9259,2
","val 9259,3
","val 9259,4
"
"val 9260,0
","val 9260,1
","val 9260,2
","val 9260,3
","val 9260,4
"
"val 9261,0
","val 9261,1
","val 9261,2
","val 9261,3
","val 9261,4
"
"val 9262,0
","val 9262,1
","val 9262,2
","val 9262,3
","val 9262,4
"
"val 9263,0
","val 9263,1
","val 9263,2
","val 9263,3
","val 9263,4
"
"val 9264,0
","val 9264,1
","val 9264,2
","val 9264,3
","val 9264,4
"
"val 9265,0
","val 9265,1
","val 9265,2
","val 9265,3
","val 9265,4
"
"val 9266,0
","val 9266,1
","val 9266,2
","val 9266,3
","val 9266,4
"
"val 9267,0
","val 9267,1
","val 9267,2
","val 9267,3
","val 9267,4
"
"val 9268,0
","val 9268,1
","val 9268,2
","val 9268,3
","val 9268,4
"
"val 9269,0
","val 9269,1
","val 9269,2
","val 9269,3
","val 9269,4
"
"val 9270,0
","val 9270,1
","val 9270,2
","val 9270,3
","val 9270,4
"
"val 9271,0
","val 9271,1
","val 9271,2
","val 9271,3
","val 9271,4
"
"val 9272,0
","val 9272,1
","val 9272,2
","val 9272,3
","val 9272,4
"
"val 9273,0
","val 9273,1
","val 9273,2
","val 9273,3
","val 9273,4
"
"val 9274,0
","val 9274,1
","val 9274,2
","val 9274,3
","val 9274,4
"
"val 9275,0
","val 9275,1
","val 9275,2
","val 9275,3
","val 9275,4
"
"val 9276,0
","val 9276,1
","val 9276,2
","val 9276,3
","val 9276,4
"
"val 9277,0
","val 9277,1
","val 9277,2
","val 9277,3
","val 9277,4
"
"val 9278,0
","val 9278,1
","val 9278,2
","val 9278,3
","val 9278,4
"
"val 9279,0
","val 9279,1
","val 9279,2
","val 9279,3
","val 9279,4
"
"val 9280,0
","val 9280,1
","val 9280,2
","val 9280,3
","val 9280,4
"
"val 9281,0
","val 9281,1
","val 9281,2
","val 9281,3
","val 9281,4
"
"val 9282,0
","val 9282,1
","val 9282,2
","val 9282,3
","val 9282,4
"
"val 9283,0
","val 9283,1
","val 9283,2
","val 9283,3
","val 9283,4
"
"val 9284,0
","val 9284,1
","val 9284,2
","val 9284,3
","val 9284,4
"
"val 9285,0
","val 9285,1
","val 9285,2
","val 9285,3
","val 9285,4
"
"val 9286,0
","val 9286,1
","val 9286,2
","val 9286,3
","val 9286,4
"
"val 9287,0
","val 9287,1
","val 9287,2
","val 9287,3
","val 9287,4
"
"val 9288,0
","val 9288,1
","val 9288,2
","val 9288,3
","val 9288,4
"
"val 9289,0
","val 9289,1
","val 9289,2
","val 9289,3
","val 9289,4
"
"val 9290,0
","val 9290,1
","val 9290,2
","val 9290,3
","val 9290,4
"
"val 9291,0
","val 9291,1
","val 9291,2
","val 9291,3
","val 9291,4
"
"val 9292,0
","val 9292,1
","val 9292,2
","val 9292,3
","val 9292,4
"
"val 9293,0
","val 9293,1
","val 9293,2
","val 9293,3
","val 9293,4
"
"val 9294,0
","val 9294,1
","val 9294,2
","val 9294,3
","val 9294,4
"
"val 9295,0
","val 9295,1
","val 9295,2
","val 9295,3
","val 9295,4
"
"val 9296,0
","val 9296,1
","val 9296,2
","val 9296,3
","val 9296,4
"
"val 9297,0
","val 9297,1
","val 9297,2
","val 9297,3
","val 9297,4
"
"val 9298,0
","val 9298,1
","val 9298,2
","val 9298,3
","val 9298,4
"
"val 9299,0
","val 9299,1
","val 9299,2
","val 9299,3
","val 9299,4
"
"val 9300,0
","val 9300,1
","val 9300,2
","val 9300,3
","val 9300,4
"
"val 9301,0
","val 9301,1
","val 9301,2
","val 9301,3
","val 9301,4
"
"val 9302,0
","val 9302,1
","val 9302,2
","val 9302,3
","val 9302,4
"
"val 9303,0
","val 9303,1
","val 9303,2
","val 9303,3
","val 9303,4
"
"val 9304,0
","val 9304,1
","val 9304,2
","val 9304,3
","val 9304,4
"
"val 9305,0
","val 9305,1
","val 9305,2
","val 9305,3
","val 9305,4
"
"val 9306,0
","val 9306,1
","val 9306,2
","val 9306,3
","val 9306,4
"
"val 9307,0
","val 9307,1
","val 9307,2
","val 9307,3
","val 9307,4
"
"val 9308,0
","val 9308,1
","val 9308,2
","val 9308,3
","val 9308,4
"
"val 9309,0
","val 9309,1
","val 9309,2
","val 9309,3
","val 9309,4
"
"val 9310,0
","val 9310,1
","val 9310,2
","val 9310,3
","val 9310,4
"
"val 9311,0
","val 9311,1
","val 9311,2
","val 9311,3
","val 9311,4
"
"val 9312,0
","val 9312,1
","val 9312,2
","val 9312,3
","val 9312,4
"
"val 9313,0
","val 9313,1
","val 9313,2
","val 9313,3
","val 9313,4
"
"val 9314,0
","val 9314,1
","val 9314,2
","val 9314,3
","val 9314,4
"
"val 9315,0
","val 9315,1
","val 9315,2
","val 9315,3
","val 9315,4
"
"val 9316,0
","val 9316,1
","val 9316,2
","val 9316,3
","val 9316,4
"
"val 9317,0
","val 9317,1
","val 9317,2
","val 9317,3
","val 9317,4
"
"val 9318,0
","val 9318,1
","val 9318,2
","val 9318,3
","val 9318,4
"
"val 9319,0
","val 9319,1
","val 9319,2
","val 9319,3
","val 9319,4
"
"val 9320,0
","val 9320,1
","val 9320,2
","val 9320,3
","val 9320,4
"
"val 9321,0
","val 9321,1
","val 9321,2
","val 9321,3
","val 9321,4
"
"val 9322,0
","val 9322,1
","val 9322,2
","val 9322,3
","val 9322,4
"
"val 9323,0
","val 9323,1
","val 9323,2
","val 9323,3
","val 9323,4
"
"val 9324,0
","val 9324,1
","val 9324,2
","val 9324,3
","val 9324,4
"
"val 9325,0
","val 9325,1
","val 9325,2
","val 9325,3
","val 9325,4
"
"val 9326,0
","val 9326,1
","val 9326,2
","val 9326,3
","val 9326,4
"
"val 9327,0
","val 9327,1
","val 9327,2
","val 9327,3
","val 9327,4
"
"val 9328,0
","val 9328,1
","val 9328,2
","val 9328,3
","val 9328,4
"
"val 9329,0
","val 9329,1
","val 9329,2
","val 9329,3
","val 9329,4
"
"val 9330,0
","val 9330,1
","val 9330,2
","val 9330,3
","val 9330,4
"
"val 9331,0
","val 9331,1
","val 9331,2
","val 9331,3
","val 9331,4
"
"val 9332,0
","val 9332,1
","val 9332,2
","val 9332,3
","val 9332,4
"
"val 9333,0
","val 9333,1
","val 9333,2
","val 9333,3
","val 9333,4
"
"val 9334,0
","val 9334,1
","val 9334,2
","val 9334,3
","val 9334,4
"
"val 9335,0
","val 9335,1
","val 9335,2
","val 9335,3
","val 9335,4
"
"val 9336,0
","val 9336,1
","val 9336,2
","val 9336,3
","val 9336,4
"
"val 9337,0
","val 9337,1
","val 9337,2
","val 9337,3
","val 9337,4
"
"val 9338,0
","val 9338,1
","val 9338,2
","val 9338,3
","val 9338,4
"
"val 9339,0
","val 9339,1
","val 9339,2
","val 9339,3
","val 9339,4
"
"val 9340,0
","val 9340,1
","val 9340,2
","val 9340,3
","val 9340,4
"
"val 9341,0
","val 9341,1
","val 9341,2
","val 9341,3
","val 9341,4
"
"val 9342,0
","val 9342,1
","val 9342,2
","val 9342,3
","val 9342,4
"
"val 9343,0
","val 9343,1
","val 9343,2
","val 9343,3
","val 9343,4
"
"val 9344,0
","val 9344,1
","val 9344,2
","val 9344,3
","val 9344,4
"
"val 9345,0
","val 9345,1
","val 9345,2
","val 9345,3
","val 9345,4
"
"val 9346,0
","val 9346,1
","val 9346,2
","val 9346,3
","val 9346,4
"
"val 9347,0
","val 9347,1
","val 9347,2
","val 9347,3
","val 9347,4
"
"val 9348,0
","val 9348,1
","val 9348,2
","val 9348,3
","val 9348,4
"
"val 9349,0
","val 9349,1
","val 9349,2
","val 9349,3
","val 9349,4
"
"val 9350,0
","val 9350,1
","val 9350,2
","val 9350,3
","val 9350,4
"
"val 9351,0
","val 9351,1
","val 9351,2
","val 9351,3
","val 9351,4
"
"val 9352,0
","val 9352,1
","val 9352,2
","val 9352,3
","val 9352,4
"
"val 9353,0
","val 9353,1
","val 9353,2
","val 9353,3
","val 9353,4
"
"val 9354,0
","val 9354,1
","val 9354,2
","val 9354,3
","val 9354,4
"
"val 9355,0
","val 9355,1
","val 9355,2
","val 9355,3
","val 9355,4
"
"val 9356,0
","val 9356,1
","val 9356,2
","val 9356,3
","val 9356,4
"
"val 9357,0
","val 9357,1
","val 9357,2
","val 9357,3
","val 9357,4
"
"val 9358,0
","val 9358,1
","val 9358,2
","val 9358,3
","val 9358,4
"
"val 9359,0
","val 9359,1
","val 9359,2
","val 9359,3
","val 9359,4
"
"val 9360,0
","val 9360,1
","val 9360,2
","val 9360,3
","val 9360,4
"
"val 9361,0
","val 9361,1
","val 9361,2
","val 9361,3
","val 9361,4
"
"val 9362,0
","val 9362,1
","val 9362,2
","val 9362,3
","val 9362,4
"
"val 9363,0
","val 9363,1
","val 9363,2
","val 9363,3
","val 9363,4
"
"val 9364,0
","val 9364,1
","val 9364,2
","val 9364,3
","val 9364,4
"
"val 9365,0
","val 9365,1
","val 9365,2
","val 9365,3
","val 9365,4
"
"val 9366,0
","val 9366,1
","val 9366,2
","val 9366,3
","val 9366,4
"
"val 9367,0
","val 9367,1
","val 9367,2
","val 9367,3
","val 9367,4
"
"val 9368,0
","val 9368,1
","val 9368,2
","val 9368,3
","val 9368,4
"
"val 9369,0
","val 9369,1
","val 9369,2
","val 9369,3
","val 9369,4
"
"val 9370,0
","val 9370,1
","val 9370,2
","val 9370,3
","val 9370,4
"
"val 9371,0
","val 9371,1
","val 9371,2
","val 9371,3
","val 9371,4
"
"val 9372,0
","val 9372,1
","val 9372,2
","val 9372,3
","val 9372,4
"
"val 9373,0
","val 9373,1
","val 9373,2
","val 9373,3
","val 9373,4
"
"val 9374,0
","val 9374,1
","val 9374,2
","val 9374,3
","val 9374,4
"
"val 9375,0
","val 9375,1
","val 9375,2
","val 9375,3
","val 9375,4
"
"val 9376,0
","val 9376,1
","val 9376,2
","val 9376,3
","val 9376,4
"
"val 9377,0
","val 9377,1
","val 9377,2
","val 9377,3
","val 9377,4
"
"val 9378,0
","val 9378,1
","val 9378,2
","val 9378,3
","val 9378,4
"
"val 9379,0
","val 9379,1
","val 9379,2
","val 9379,3
","val 9379,4
"
"val 9380,0
","val 9380,1
","val 9380,2
","val 9380,3
","val 9380,4
"
"val 9381,0
","val 9381,1
","val 9381,2
","val 9381,3
","val 9381,4
"
"val 9382,0
","val 9382,1
","val 9382,2
","val 9382,3
","val 9382,4
"
"val 9383,0
","val 9383,1
","val 9383,2
","val 9383,3
","val 9383,4
"
"val 9384,0
","val 9384,1
","val 9384,2
","val 9384,3
","val 9384,4
"
"val 9385,0
","val 9385,1
","val 9385,2
","val 9385,3
","val 9385,4
"
"val 9386,0
","val 9386,1
","val 9386,2
","val 9386,3
","val 9386,4
"
"val 9387,0
","val 9387,1
","val 9387,2
","val 9387,3
","val 9387,4
"
"val 9388,0
","val 9388,1
","val 9388,2
","val 9388,3
","val 9388,4
"
"val 9389,0
","val 9389,1
","val 9389,2
","val 9389,3
","val 9389,4
"
"val 9390,0
","val 9390,1
","val 9390,2
","val 9390,3
","val 9390,4
"
"val 9391,0
","val 9391,1
","val 9391,2
","val 9391,3
","val 9391,4
"
"val 9392,0
","val 9392,1
","val 9392,2
","val 9392,3
","val 9392,4
"
"val 9393,0
","val 9393,1
","val 9393,2
","val 9393,3
","val 9393,4
"
"val 9394,0
","val 9394,1
","val 9394,2
","val 9394,3
","val 9394,4
"
"val 9395,0
","val 9395,1
","val 9395,2
","val 9395,3
","val 9395,4
"
"val 9396,0
","val 9396,1
","val 9396,2
","val 9396,3
","val 9396,4
"
"val 9397,0
","val 9397,1
","val 9397,2
","val 9397,3
","val 9397,4
"
"val 9398,0
","val 9398,1
","val 9398,2
","val 9398,3
","val 9398,4
"
"val 9399,0
","val 9399,1
","val 9399,2
","val 9399,3
","val 9399,4
"
"val 9400,0
","val 9400,1
","val 9400,2
","val 9400,3
","val 9400,4
"
"val 9401,0
","val 9401,1
","val 9401,2
","val 9401,3
","val 9401,4
"
"val 9402,0
","val 9402,1
","val 9402,2
","val 9402,3
","val 9402,4
"
"val 9403,0
","val 9403,1
","val 9403,2
","val 9403,3
","val 9403,4
"
"val 9404,0
","val 9404,1
","val 9404,2
","val 9404,3
","val 9404,4
"
"val 9405,0
","val 9405,1
","val 9405,2
","val 9405,3
","val 9405,4
"
"val 9406,0
","val 9406,1
","val 9406,2
","val 9406,3
","val 9406,4
"
"val 9407,0
","val 9407,1
","val 9407,2
","val 9407,3
","val 9407,4
"
"val 9408,0
","val 9408,1
","val 9408,2
","val 9408,3
","val 9408,4
"
"val 9409,0
","val 9409,1
","val 9409,2
","val 9409,3
","val 9409,4
"
"val 9410,0
","val 9410,1
","val 9410,2
","val 9410,3
","val 9410,4
"
"val 9411,0
","val 9411,1
","val 9411,2
","val 9411,3
","val 9411,4
"
"val 9412,0
","val 9412,1
","val 9412,2
","val 9412,3
","val 9412,4
"
"val 9413,0
","val 9413,1
","val 9413,2
","val 9413,3
","val 9413,4
"
"val 9414,0
","val 9414,1
","val 9414,2
","val 9414,3
","val 9414,4
"
"val 9415,0
","val 9415,1
","val 9415,2
","val 9415,3
","val 9415,4
"
"val 9416,0
","val 9416,1
","val 9416,2
","val 9416,3
","val 9416,4
"
"val 9417,0
","val 9417,1
","val 9417,2
","val 9417,3
","val 9417,4
"
"val 9418,0
","val 9418,1
","val 9418,2
","val 9418,3
","val 9418,4
"
"val 9419,0
","val 9419,1
","val 9419,2
","val 9419,3
","val 9419,4
"
"val 9420,0
","val 9420,1
","val 9420,2
","val 9420,3
","val 9420,4
"
"val 9421,0
","val 9421,1
","val 9421,2
","val 9421,3
","val 9421,4
"
"val 9422,0
","val 9422,1
","val 9422,2
","val 9422,3
","val 9422,4
"
"val 9423,0
","val 9423,1
","val 9423,2
","val 9423,3
","val 9423,4
"
"val 9424,0
","val 9424,1
","val 9424,2
","val 9424,3
","val 9424,4
"
"val 9425,0
","val 9425,1
","val 9425,2
","val 9425,3
","val 9425,4
"
"val 9426,0
","val 9426,1
","val 9426,2
","val 9426,3
","val 9426,4
"
"val 9427,0
","val 9427,1
","val 9427,2
","val 9427,3
","val 9427,4
"
"val 9428,0
","val 9428,1
","val 9428,2
","val 9428,3
","val 9428,4
"
"val 9429,0
","val 9429,1
","val 9429,2
","val 9429,3
","val 9429,4
"
"val 9430,0
","val 9430,1
","val 9430,2
","val 9430,3
","val 9430,4
"
"val 9431,0
","val 9431,1
","val 9431,2
","val 9431,3
","val 9431,4
"
"val 9432,0
","val 9432,1
","val 9432,2
","val 9432,3
","val 9432,4
"
"val 9433,0
","val 9433,1
","val 9433,2
","val 9433,3
","val 9433,4
"
"val 9434,0
","val 9434,1
","val 9434,2
","val 9434,3
","val 9434,4
"
"val 9435,0
","val 9435,1
","val 9435,2
","val 9435,3
","val 9435,4
"
"val 9436,0
","val 9436,1
","val 9436,2
","val 9436,3
","val 9436,4
"
"val 9437,0
","val 9437,1
","val 9437,2
","val 9437,3
","val 9437,4
"
"val 9438,0
","val 9438,1
","val 9438,2
","val 9438,3
","val 9438,4
"
"val 9439,0
","val 9439,1
","val 9439,2
","val 9439,3
","val 9439,4
"
"val 9440,0
","val 9440,1
","val 9440,2
","val 9440,3
","val 9440,4
"
"val 9441,0
","val 9441,1
","val 9441,2
","val 9441,3
","val 9441,4
"
"val 9442,0
","val 9442,1
","val 9442,2
","val 9442,3
","val 9442,4
"
"val 9443,0
","val 9443,1
","val 9443,2
","val 9443,3
","val 9443,4
"
"val 9444,0
","val 9444,1
","val 9444,2
","val 9444,3
","val 9444,4
"
"val 9445,0
","val 9445,1
","val 9445,2
","val 9445,3
","val 9445,4
"
"val 9446,0
","val 9446,1
","val 9446,2
","val 9446,3
","val 9446,4
"
"val 9447,0
","val 9447,1
","val 9447,2
","val 9447,3
","val 9447,4
"
"val 9448,0
","val 9448,1
","val 9448,2
","val 9448,3
","val 9448,4
"
"val 9449,0
","val 9449,1
","val 9449,2
","val 9449,3
","val 9449,4
"
"val 9450,0
","val 9450,1
","val 9450,2
","val 9450,3
","val 9450,4
"
"val 9451,0
","val 9451,1
","val 9451,2
","val 9451,3
","val 9451,4
"
"val 9452,0
","val 9452,1
","val 9452,2
","val 9452,3
","val 9452,4
"
"val 9453,0
","val 9453,1
","val 9453,2
","val 9453,3
","val 9453,4
"
"val 9454,0
","val 9454,1
","val 9454,2
","val 9454,3
","val 9454,4
"
"val 9455,0
","val 9455,1
","val 9455,2
","val 9455,3
","val 9455,4
"
"val 9456,0
","val 9456,1
","val 9456,2
","val 9456,3
","val 9456,4
"
"val 9457,0
","val 9457,1
","val 9457,2
","val 9457,3
","val 9457,4
"
"val 9458,0
","val 9458,1
","val 9458,2
","val 9458,3
","val 9458,4
"
"val 9459,0
","val 9459,1
","val 9459,2
","val 9459,3
","val 9459,4
"
"val 9460,0
","val 9460,1
","val 9460,2
","val 9460,3
","val 9460,4
"
"val 9461,0
","val 9461,1
","val 9461,2
","val 9461,3
","val 9461,4
"
"val 9462,0
","val 9462,1
","val 9462,2
","val 9462,3
","val 9462,4
"
"val 9463,0
","val 9463,1
","val 9463,2
","val 9463,3
","val 9463,4
"
"val 9464,0
","val 9464,1
","val 9464,2
","val 9464,3
","val 9464,4
"
"val 9465,0
","val 9465,1
","val 9465,2
","val 9465,3
","val 9465,4
"
"val 9466,0
","val 9466,1
","val 9466,2
","val 9466,3
","val 9466,4
"
"val 9467,0
","val 9467,1
","val 9467,2
","val 9467,3
","val 9467,4
"
"val 9468,0
","val 9468,1
","val 9468,2
","val 9468,3
","val 9468,4
"
"val 9469,0
","val 9469,1
","val 9469,2
","val 9469,3
","val 9469,4
"
"val 9470,0
","val 9470,1
","val 9470,2
","val 9470,3
","val 9470,4
"
"val 9471,0
","val 9471,1
","val 9471,2
","val 9471,3
","val 9471,4
"
"val 9472,0
","val 9472,1
","val 9472,2
","val 9472,3
","val 9472,4
"
"val 9473,0
","val 9473,1
","val 9473,2
","val 9473,3
","val 9473,4
"
"val 9474,0
","val 9474,1
","val 9474,2
","val 9474,3
","val 9474,4
"
"val 9475,0
","val 9475,1
","val 9475,2
","val 9475,3
","val 9475,4
"
